system:index,elevation_m,index,latitude,longitude,pet_mm,pr_annual_range_mm_mean,pr_mm,temp_annual_range_C_mean,tmean_C,vpd_kPa,.geo
0000000000000000001a_0,143,543.0,13.630000417036415,79.42000097417697,1441.454248366013,227.54901960784315,76.48202614379085,206.1764705882353,280.01797,145.90032679738562,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002a_0,187,544.0,-32.14999819961634,18.5999985145798,1393.075163398693,64.92156862745098,20.220588235294116,260.3137254901961,186.15442,121.64379084967321,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_0,62,545.0,-33.020000028850994,18.19000200911966,1174.7107843137255,76.19607843137256,25.601307189542485,199.35294117647058,174.1013,77.36274509803921,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c_0,1382,546.0,-28.45000113220593,26.79999996939935,1316.1454248366013,126.27450980392157,45.01307189542484,323.03921568627453,168.04657,121.26143790849673,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002d_0,933,547.0,-33.40000016152461,22.000000640417532,1158.887254901961,46.6078431372549,21.622549019607842,261.94117647058823,155.54167,94.78921568627452,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002e_0,2288,548.0,-28.759997837441485,28.930001065104108,849.5326797385621,201.1764705882353,78.52777777777777,220.2156862745098,87.63072,40.43627450980392,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002f_0,105,549.0,10.50000131908588,-85.34999893751673,1456.4330065359477,388.84313725490193,147.30718954248366,147.50980392156862,273.21243,102.48039215686275,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c_0,158,550.0,17.719999380783303,-64.8300006913442,1394.1503267973856,198.27450980392157,101.76307189542484,110.05882352941177,259.83087,91.35620915032679,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041_0,24,551.0,10.451200917156969,-85.12690119361072,1435.1584967320262,394.01960784313724,155.8937908496732,138.19607843137254,275.20425,96.0702614379085,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_0,308,552.0,8.070000822707389,-81.44999781055611,1214.9771241830065,574.4313725490196,254.17320261437908,132.52941176470588,258.64624,69.93137254901961,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a_0,308,553.0,8.070000822707389,-81.44999781055611,1214.9771241830065,574.4313725490196,254.17320261437908,132.52941176470588,258.64624,69.93137254901961,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004b_0,46,554.0,8.999999856616167,-80.00000070729973,1212.3725490196077,428.6862745098039,197.86111111111111,85.82352941176471,267.20752,64.24019607843137,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000063_0,2538,555.0,9.399999057514476,-83.50999993792388,789.3856209150326,499.52941176470586,222.23039215686273,108.25490196078431,122.20915,12.892156862745098,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007b_0,93,556.0,2.019999531817304,112.94000000415087,1018.6029411764706,384.921568627451,324.57026143790847,99.7843137254902,270.44446,84.66993464052288,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000092_0,603,557.0,1.9500005634803104,36.03000025835226,1653.8986928104575,85.29411764705883,31.54248366013072,186.50980392156862,293.53268,243.86764705882354,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000093_0,603,558.0,1.9500005634803104,36.03000025835226,1653.8986928104575,85.29411764705883,31.54248366013072,186.50980392156862,293.53268,243.86764705882354,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a3_0,42,559.0,-7.119998261472852,-34.859999028443866,1261.4787581699347,410.1372549019608,158.91339869281046,111.56862745098039,257.10538,78.37418300653594,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a6_0,41,560.0,8.989998092953291,-79.52999807896339,1223.5212418300653,452.9019607843137,184.15522875816993,102.23529411764706,270.70016,77.12254901960785,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ad_0,41,561.0,8.989998092953291,-79.52999807896339,1223.5212418300653,452.9019607843137,184.15522875816993,102.23529411764706,270.70016,77.12254901960785,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ae_0,187,562.0,-11.339997857331907,-50.32999844507312,1117.4183006535948,387.078431372549,134.8937908496732,172.05882352941177,268.5817,107.68627450980392,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b7_0,759,563.0,-9.299999257289898,-75.99999978011454,987.2385620915032,451.88235294117646,224.76633986928104,145.66666666666666,243.32353,100.73692810457516,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b8_0,201,564.0,-8.270000423156542,-72.74000005005185,882.9754901960785,360.72549019607845,174.98856209150327,138.76470588235293,253.81699,63.83169934640523,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bb_0,201,565.0,-8.270000423156542,-72.74000005005185,882.9754901960785,360.72549019607845,174.98856209150327,138.76470588235293,253.81699,63.83169934640523,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c0_0,154,566.0,-20.469998346060237,-55.78999823917757,1174.047385620915,261.1372549019608,119.50816993464052,205.19607843137254,245.68056,104.77287581699346,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c5_0,455,567.0,-7.379999525697174,-36.52999925947514,1144.8839869281046,135.90196078431373,34.09803921568628,132.15686274509804,232.72304,69.83496732026144,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c6_0,692,568.0,-18.31000087756895,-51.96000053965499,1094.18954248366,336.5882352941176,131.56209150326796,184.45098039215685,226.51552,93.32516339869281,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c9_0,559,569.0,9.219998525290027,-83.34000116936231,1141.8856209150326,485.54901960784315,236.16503267973857,144.54901960784315,226.68219,50.9264705882353,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ca_0,4,570.0,21.93000167208054,-71.96999802104176,1414.2598039215686,163.7058823529412,66.74509803921569,111.98039215686275,263.933,100.63562091503267,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ee_0,0,571.0,21.889999076530078,-72.0900013485921,1375.6323529411766,167.64705882352942,68.22385620915033,112.03921568627452,261.3701,94.52124183006536,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f1_0,15,572.0,21.90000084019296,-84.40000083538324,1238.4607843137255,303.94117647058823,118.92320261437908,153.31372549019608,254.96242,78.77287581699346,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f4_0,582,573.0,-23.149998343000174,-44.23000171317181,883.1062091503268,319.70588235294116,140.97549019607843,186.01960784313727,199.68628,54.06372549019608,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000102_0,1457,574.0,-17.18999954777284,-70.93000188234657,1274.638888888889,13.96078431372549,1.8251633986928104,170.45098039215685,177.30229,115.06045751633987,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000116_0,143,575.0,13.630000417036415,79.42000097417697,1441.454248366013,227.54901960784315,76.48202614379085,206.1764705882353,280.01797,145.90032679738562,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000117_0,216,576.0,23.55999930756136,74.42999934930783,1466.0196078431372,406.54901960784315,79.70424836601308,296.62745098039215,269.7549,213.69281045751634,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000012c_0,2635,577.0,19.689999012488325,-98.69999902210412,1140.4950980392157,129.6078431372549,48.962418300653596,257.62745098039215,141.93954,88.91339869281046,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000135_0,1390,578.0,9.859999922187953,-83.92000090248506,1073.6176470588234,435.98039215686276,215.30718954248366,123.56862745098039,194.26062,40.29738562091503,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000163_0,491,579.0,-13.830000017485567,-48.300001608694004,1133.890522875817,343.0980392156863,125.61437908496733,164.94117647058823,242.85457,103.82516339869281,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016a_0,211,580.0,-9.479999789514348,-38.060001553832436,1247.6454248366013,118.54901960784314,43.321895424836605,156.11764705882354,254.34723,106.37418300653594,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016b_0,376,581.0,-9.390001752952651,-40.51000111843563,1340.1830065359477,162.1764705882353,38.54738562091503,179.19607843137254,261.6021,160.91013071895424,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000172_0,13,582.0,-2.4399978009403176,-54.7000022003701,1029.4330065359477,391.11764705882354,173.58496732026143,115.92156862745098,267.3317,66.8218954248366,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000196_0,152,583.0,9.820001785738544,122.91000149022629,1022.8480392156863,442.88235294117646,214.93790849673204,110.05882352941177,274.01306,84.640522875817,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019c_0,1688,584.0,19.900000376600357,-155.58000221829127,915.3807189542483,273.54901960784315,95.99019607843137,128.13725490196077,141.17566,36.794117647058826,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a3_0,63,585.0,-23.85999870823509,-46.139999681101656,880.8316993464052,467.37254901960785,252.71732026143792,149.62745098039215,219.51225,55.46895424836601,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a4_0,2,586.0,-23.620000971336523,-45.41000024764202,916.1519607843137,361.0980392156863,188.80392156862746,180.98039215686273,224.36275,60.80882352941177,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a5_0,36,587.0,-23.759998908010513,-45.410000247642024,870.5882352941177,361.84313725490193,192.1356209150327,156.50980392156862,218.75816,50.49183006535948,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a6_0,76,588.0,-23.429998675449202,-45.09000177874359,918.2173202614379,420.5882352941176,216.12745098039215,177.47058823529412,223.9755,59.78921568627451,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a7_0,465,589.0,-22.499999641540423,-44.56000194573312,909.0735294117648,326.2352941176471,129.23529411764707,195.92156862745097,210.4085,69.99673202614379,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a9_0,491,590.0,-13.830000017485567,-48.300001608694004,1133.890522875817,343.0980392156863,125.61437908496733,164.94117647058823,242.85457,103.82516339869281,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ab_0,701,591.0,-22.96999781077572,-46.999999746673446,915.8398692810457,268.3137254901961,109.37581699346406,188.2156862745098,198.96487,65.9281045751634,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ad_0,187,592.0,-11.339997857331907,-50.32999844507312,1117.4183006535948,387.078431372549,134.8937908496732,172.05882352941177,268.5817,107.68627450980392,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ae_0,187,593.0,-11.339997857331907,-50.32999844507312,1117.4183006535948,387.078431372549,134.8937908496732,172.05882352941177,268.5817,107.68627450980392,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b8_0,11,594.0,-24.095831644749737,-45.6958286251679,876.3627450980392,418.0,225.51797385620915,148.1764705882353,217.03513,48.490196078431374,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b9_0,13,595.0,-22.749999142101863,-41.880001948793186,1013.8349673202614,219.3921568627451,97.90522875816994,134.52941176470588,229.04984,58.84803921568628,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ba_0,3,596.0,-23.980002035785432,-46.2300021767644,894.6405228758169,431.6470588235294,233.04248366013073,147.13725490196077,224.7835,60.39705882352941,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001bb_0,5,597.0,-24.32082896570451,-47.004169006158406,900.1895424836601,342.4313725490196,169.3986928104575,164.2549019607843,225.78758,64.56535947712419,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001bc_0,853,598.0,-24.32082896570451,47.02082820769408,1000.0261437908497,403.45098039215685,118.73692810457516,171.35294117647058,187.66911,48.751633986928105,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001bd_0,12,599.0,-20.319998645723373,-40.2999997543236,999.3235294117648,257.98039215686276,107.2156862745098,139.09803921568627,236.39052,63.16013071895425,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c1_0,491,600.0,-13.830000017485567,-48.300001608694004,1133.890522875817,343.0980392156863,125.61437908496733,164.94117647058823,242.85457,103.82516339869281,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ce_0,1102,601.0,9.749998358300497,-83.75000213392349,1065.4722222222222,429.3333333333333,260.5718954248366,128.2941176470588,211.38725,37.14705882352941,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001da_0,1102,602.0,9.749998358300497,-83.75000213392349,1065.4722222222222,429.3333333333333,260.5718954248366,128.2941176470588,211.38725,37.14705882352941,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001df_0,894,603.0,-6.050001290890085,155.19000032195478,1012.8872549019608,368.3333333333333,315.0980392156863,85.2156862745098,221.61275,27.916666666666668,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e8_0,897,604.0,-17.86000177655835,25.85999917182769,1504.1552287581699,218.66666666666666,53.13562091503268,288.72549019607845,232.1495,164.62091503267973,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ea_0,796,605.0,-8.000001854370396,31.99999849927947,1357.7892156862745,213.1764705882353,71.58496732026144,185.1764705882353,244.63399,141.5016339869281,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001eb_0,897,606.0,-17.86000177655835,25.85999917182769,1504.1552287581699,218.66666666666666,53.13562091503268,288.72549019607845,232.1495,164.62091503267973,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f6_0,113,607.0,21.00999994273359,107.28999791415909,1001.9558823529412,657.0,192.60294117647058,195.01960784313727,231.37337,58.294117647058826,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000201_0,2,608.0,-2.530000296603069,-44.30999798607063,1150.5359477124182,491.7647058823529,177.55555555555554,95.41176470588235,271.48694,91.88235294117646,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000210_0,157,609.0,-10.429997891647833,-62.46999916330271,927.0212418300654,392.4117647058824,173.46241830065358,174.45098039215685,250.98611,71.76960784313725,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000225_0,90,610.0,9.74000105373867,-82.96999834125053,1237.6176470588234,431.6470588235294,253.51143790849673,114.23529411764706,260.1389,68.17320261437908,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000229_0,90,611.0,9.74000105373867,-82.96999834125053,1237.6176470588234,431.6470588235294,253.51143790849673,114.23529411764706,260.1389,68.17320261437908,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000255_0,3,612.0,-17.339999248109706,-39.22999832463978,1082.8447712418301,215.54901960784315,109.3970588235294,126.2156862745098,246.91585,69.26470588235294,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000259_0,1038,613.0,-14.29999818672087,-47.510000511459204,1096.549019607843,362.921568627451,131.17320261437908,154.1764705882353,219.75899,91.390522875817,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025a_0,29,614.0,-6.312499651704336,-35.04583206484622,1271.137254901961,326.5686274509804,120.20751633986929,122.47058823529412,258.9379,80.06045751633987,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025b_0,341,615.0,-15.890002144853337,-52.25999994032874,1106.3186274509803,341.4313725490196,128.48856209150327,205.0,249.43137,114.55228758169935,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025d_0,427,616.0,-7.4700020213599245,-36.290001522576574,1135.513071895425,118.31372549019608,35.01633986928105,132.2156862745098,230.9763,66.53104575163398,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000260_0,650,617.0,-15.450000348404565,-55.73999833906528,1002.8333333333334,311.96078431372547,128.61928104575162,185.80392156862746,225.04657,82.08496732026144,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000261_0,697,618.0,-13.830000017485565,-44.45000038184566,1190.2826797385621,257.2549019607843,71.18954248366013,188.64705882352942,235.91095,120.06535947712419,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000262_0,657,619.0,-13.339998320924508,-44.630000914070116,1196.1143790849674,263.27450980392155,76.0375816993464,186.58823529411765,239.63072,121.2140522875817,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000265_0,734,620.0,-11.299999720882498,-41.859998421467424,1212.1356209150326,189.88235294117646,47.47875816993464,168.0,231.09886,113.72058823529412,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026a_0,376,621.0,-9.390001752952651,-40.51000111843563,1340.1830065359477,162.1764705882353,38.54738562091503,179.19607843137254,261.6021,160.91013071895424,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026f_0,823,622.0,-5.119997797880251,-78.1100018075946,948.374183006536,255.05882352941177,161.31045751633988,121.52941176470588,233.66339,86.63071895424837,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000272_0,54,623.0,10.630001951198041,-61.259999796944896,1291.3202614379086,307.6470588235294,172.83169934640523,110.15686274509804,266.41095,84.65849673202614,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000273_0,22,624.0,-4.269999495971345,-55.98999783962673,1009.5653594771242,303.6078431372549,167.8986928104575,125.7843137254902,273.6299,84.8921568627451,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027b_0,432,625.0,-18.31999818213077,-53.699999739023276,1118.0228758169935,316.70588235294116,125.56045751633987,194.7450980392157,239.83742,102.75653594771242,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027d_0,823,626.0,-5.119997797880251,-78.1100018075946,948.374183006536,255.05882352941177,161.31045751633988,121.52941176470588,233.66339,86.63071895424837,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000282_0,91,627.0,2.8999986656137944,-61.490000229281634,1121.9019607843138,402.2156862745098,168.04901960784315,128.50980392156862,273.88644,106.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000286_0,598,628.0,-12.739999519577042,-60.13000116258697,1008.3202614379085,394.2549019607843,160.23366013071896,187.6078431372549,236.88235,79.26960784313725,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000288_0,966,629.0,-19.350001475365186,-43.620001148161464,964.5915032679738,391.6666666666667,116.08169934640523,192.19607843137254,203.07925,71.39542483660131,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000289_0,23,630.0,-0.7374996414315207,-90.2874991065826,1068.671568627451,118.03921568627452,25.852941176470587,124.05882352941177,237.27696,55.282679738562095,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000298_0,29,631.0,-6.312499651704336,-35.04583206484622,1271.137254901961,326.5686274509804,120.20751633986929,122.47058823529412,258.9379,80.06045751633987,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029a_0,427,632.0,-7.4700020213599245,-36.290001522576574,1135.513071895425,118.31372549019608,35.01633986928105,132.2156862745098,230.9763,66.53104575163398,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029f_0,42,633.0,-7.119998261472852,-34.859999028443866,1261.4787581699347,410.1372549019608,158.91339869281046,111.56862745098039,257.10538,78.37418300653594,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a1_0,211,634.0,-9.479999789514348,-38.060001553832436,1247.6454248366013,118.54901960784314,43.321895424836605,156.11764705882354,254.34723,106.37418300653594,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a7_0,688,635.0,-22.910000606101608,-47.060001410448606,940.5800653594771,274.98039215686276,111.90686274509804,191.8235294117647,204.84804,72.84967320261438,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002aa_0,966,636.0,-19.350001475365186,-43.620001148161464,964.5915032679738,391.6666666666667,116.08169934640523,192.19607843137254,203.07925,71.39542483660131,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ad_0,137,637.0,-9.909999822300243,-63.040001591863636,927.2418300653595,407.5686274509804,182.41993464052288,160.88235294117646,256.7255,73.15686274509804,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ae_0,83,638.0,-8.769999424279431,-63.900001657435425,911.6339869281046,410.4901960784314,196.36111111111111,144.94117647058823,262.6969,71.44117647058823,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002af_0,555,639.0,-12.789999419689329,-60.21000189458684,1004.7777777777778,391.0,156.65359477124184,187.72549019607843,236.13235,76.79248366013071,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b9_0,222,640.0,-8.259998659493665,-72.77999818650126,886.5375816993464,356.01960784313724,174.359477124183,138.54901960784315,253.30637,63.09477124183007,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bc_0,222,641.0,-8.259998659493665,-72.77999818650126,886.5375816993464,356.01960784313724,174.359477124183,138.54901960784315,253.30637,63.09477124183007,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004d_0,684,642.0,-17.30999841622212,-53.2199998061251,1063.2205882352941,341.2352941176471,134.98366013071896,200.0,224.65442,89.59803921568627,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b1_0,684,643.0,-17.30999841622212,-53.2199998061251,1063.2205882352941,341.2352941176471,134.98366013071896,200.0,224.65442,89.59803921568627,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001aa_0,684,644.0,-17.30999841622212,-53.2199998061251,1063.2205882352941,341.2352941176471,134.98366013071896,200.0,224.65442,89.59803921568627,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020e_0,684,645.0,-17.30999841622212,-53.2199998061251,1063.2205882352941,341.2352941176471,134.98366013071896,200.0,224.65442,89.59803921568627,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000258_0,684,646.0,-17.30999841622212,-53.2199998061251,1063.2205882352941,341.2352941176471,134.98366013071896,200.0,224.65442,89.59803921568627,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000293_0,684,647.0,-17.30999841622212,-53.2199998061251,1063.2205882352941,341.2352941176471,134.98366013071896,200.0,224.65442,89.59803921568627,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b9_0,684,648.0,-17.30999841622212,-53.2199998061251,1063.2205882352941,341.2352941176471,134.98366013071896,200.0,224.65442,89.59803921568627,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007d_0,6,649.0,-14.309999950383748,-170.69999787503346,1102.4313725490197,544.8235294117648,295.0016339869281,73.19607843137256,265.19446,62.63562091503268,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000086_0,6,650.0,-14.309999950383748,-170.69999787503346,1102.4313725490197,544.8235294117648,295.0016339869281,73.19607843137256,265.19446,62.63562091503268,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008d_0,6,651.0,-14.309999950383748,-170.69999787503346,1102.4313725490197,544.8235294117648,295.0016339869281,73.19607843137256,265.19446,62.63562091503268,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000094_0,6,652.0,-14.309999950383748,-170.69999787503346,1102.4313725490197,544.8235294117648,295.0016339869281,73.19607843137256,265.19446,62.63562091503268,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017f_0,6,653.0,-14.309999950383748,-170.69999787503346,1102.4313725490197,544.8235294117648,295.0016339869281,73.19607843137256,265.19446,62.63562091503268,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000195_0,6,654.0,-14.309999950383748,-170.69999787503346,1102.4313725490197,544.8235294117648,295.0016339869281,73.19607843137256,265.19446,62.63562091503268,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000197_0,6,655.0,-14.309999950383748,-170.69999787503346,1102.4313725490197,544.8235294117648,295.0016339869281,73.19607843137256,265.19446,62.63562091503268,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000198_0,6,656.0,-14.309999950383748,-170.69999787503346,1102.4313725490197,544.8235294117648,295.0016339869281,73.19607843137256,265.19446,62.63562091503268,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000199_0,6,657.0,-14.309999950383748,-170.69999787503346,1102.4313725490197,544.8235294117648,295.0016339869281,73.19607843137256,265.19446,62.63562091503268,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019a_0,6,658.0,-14.309999950383748,-170.69999787503346,1102.4313725490197,544.8235294117648,295.0016339869281,73.19607843137256,265.19446,62.63562091503268,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019f_0,6,659.0,-14.309999950383748,-170.69999787503346,1102.4313725490197,544.8235294117648,295.0016339869281,73.19607843137256,265.19446,62.63562091503268,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007c_0,704,660.0,-6.910001356461871,107.61000084215858,1134.4460784313726,336.8235294117647,188.23692810457516,124.05882352941177,239.40196,99.06699346405229,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000085_0,704,661.0,-6.910001356461871,107.61000084215858,1134.4460784313726,336.8235294117647,188.23692810457516,124.05882352941177,239.40196,99.06699346405229,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008a_0,704,662.0,-6.910001356461871,107.61000084215858,1134.4460784313726,336.8235294117647,188.23692810457516,124.05882352941177,239.40196,99.06699346405229,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000101_0,23,663.0,-22.94999874255102,-42.7699983871515,988.0130718954248,223.15686274509804,89.08496732026144,148.13725490196077,231.06454,63.86274509803921,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a0_0,23,664.0,-22.94999874255102,-42.7699983871515,988.0130718954248,223.15686274509804,89.08496732026144,148.13725490196077,231.06454,63.86274509803921,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b7_0,23,665.0,-22.94999874255102,-42.7699983871515,988.0130718954248,223.15686274509804,89.08496732026144,148.13725490196077,231.06454,63.86274509803921,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020f_0,81,666.0,2.8199979336139216,-60.66999830015926,1163.6437908496732,386.0980392156863,143.51143790849673,128.35294117647058,282.4281,124.14869281045752,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000281_0,81,667.0,2.8199979336139216,-60.66999830015926,1163.6437908496732,386.0980392156863,143.51143790849673,128.35294117647058,282.4281,124.14869281045752,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000177_0,1142,668.0,-15.78000058096588,-47.92999878058222,1071.8333333333333,338.37254901960785,124.2859477124183,162.13725490196077,212.95996,85.87254901960785,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a8_0,1142,669.0,-15.78000058096588,-47.92999878058222,1071.8333333333333,338.37254901960785,124.2859477124183,162.13725490196077,212.95996,85.87254901960785,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c0_0,1142,670.0,-15.78000058096588,-47.92999878058222,1071.8333333333333,338.37254901960785,124.2859477124183,162.13725490196077,212.95996,85.87254901960785,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020a_0,1142,671.0,-15.78000058096588,-47.92999878058222,1071.8333333333333,338.37254901960785,124.2859477124183,162.13725490196077,212.95996,85.87254901960785,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025c_0,1142,672.0,-15.78000058096588,-47.92999878058222,1071.8333333333333,338.37254901960785,124.2859477124183,162.13725490196077,212.95996,85.87254901960785,"{""type"":""MultiPoint"",""coordinates"":[]}"
